Data,ValorReal,ValorDolar
19/01/2016,"84,49","20,87"
20/01/2016,"84,6","20,55"
21/01/2016,"84,74","20,41"
22/01/2016,"84,47","20,57"
25/01/2016,"84,15","20,5"
26/01/2016,"83,33","20,5"
27/01/2016,"82,99","20,33"
28/01/2016,"83,44","20,49"
29/01/2016,"83,35","20,71"
01/02/2016,"83,01","20,91"
02/02/2016,"82,5","20,72"
03/02/2016,"82,38","21,01"
04/02/2016,"82,21","21,13"
05/02/2016,"82,3","21,03"
10/02/2016,"82,02","20,84"
11/02/2016,"81,81","20,57"
12/02/2016,"81,59","20,42"
15/02/2016,"81,38","20,39"
16/02/2016,"81,37","20,02"
17/02/2016,"80,72","20,31"
18/02/2016,"80,78","20,01"
19/02/2016,"80,77",20
22/02/2016,"81,02","20,55"
23/02/2016,"80,8","20,4"
24/02/2016,"80,13","20,27"
25/02/2016,"79,72","20,23"
26/02/2016,"79,86","19,99"
29/02/2016,"79,43","19,88"
01/03/2016,"78,99","20,03"
02/03/2016,"78,89","20,27"
03/03/2016,"78,61","20,61"
04/03/2016,"78,45","20,81"
07/03/2016,"78,27","20,66"
08/03/2016,"78,21","20,84"
09/03/2016,"78,07","21,1"
10/03/2016,"78,29","21,5"
11/03/2016,"77,78","21,59"
14/03/2016,"77,91","21,38"
15/03/2016,"77,6","20,66"
16/03/2016,"76,95","20,53"
17/03/2016,"76,57","21,01"
18/03/2016,"76,29","21,25"
21/03/2016,"76,66","21,23"
22/03/2016,"76,52","21,31"
23/03/2016,"76,34","20,78"
24/03/2016,"76,82","20,82"
28/03/2016,"76,84","21,17"
29/03/2016,"76,7","21,11"
30/03/2016,"76,68","21,18"
31/03/2016,"76,64","21,27"
01/04/2016,"76,64","21,47"
04/04/2016,"76,42","21,21"
05/04/2016,"76,53","20,85"
06/04/2016,"76,17","20,88"
07/04/2016,"76,28","20,68"
08/04/2016,"76,08","21,12"
11/04/2016,"75,66","21,64"
12/04/2016,"75,9","21,6"
13/04/2016,"75,88","21,74"
14/04/2016,"75,6","21,71"
15/04/2016,"75,88","21,59"
18/04/2016,"76,46","21,22"
19/04/2016,76,"21,5"
20/04/2016,"75,61","21,42"
22/04/2016,"75,85","21,23"
25/04/2016,"76,25","21,48"
26/04/2016,"76,21","21,63"
27/04/2016,"75,87","21,54"
28/04/2016,"75,43","21,58"
29/04/2016,"75,18","21,86"
02/05/2016,"75,46","21,62"
03/05/2016,"74,86",21
04/05/2016,"75,15","21,26"
05/05/2016,"75,13","21,19"
06/05/2016,"75,32","21,53"
09/05/2016,"75,5","21,41"
10/05/2016,"75,22","21,68"
11/05/2016,"75,23","21,83"
12/05/2016,"75,13","21,65"
13/05/2016,"74,88","21,27"
16/05/2016,"75,43","21,58"
17/05/2016,"75,44","21,63"
18/05/2016,"75,72","21,27"
19/05/2016,"75,73","21,22"
20/05/2016,"76,02","21,48"
23/05/2016,"76,31","21,31"
24/05/2016,76,"21,22"
25/05/2016,"76,21","21,19"
27/05/2016,"76,37","21,18"
30/05/2016,"76,95","21,52"
31/05/2016,"77,27","21,36"
01/06/2016,"77,47","21,56"
02/06/2016,"78,28","21,84"
03/06/2016,79,"22,4"
06/06/2016,"79,85","22,86"
07/06/2016,"80,21","23,26"
08/06/2016,"80,92","24,01"
09/06/2016,"82,33","24,24"
10/06/2016,"82,59","24,09"
13/06/2016,"83,11","23,89"
14/06/2016,"84,1","24,1"
15/06/2016,"84,28","24,33"
16/06/2016,"84,88","24,47"
17/06/2016,"85,29","24,92"
20/06/2016,"86,05","25,33"
21/06/2016,"86,57","25,45"
22/06/2016,"86,58","25,64"
23/06/2016,"86,87","25,94"
24/06/2016,"87,4","25,91"
27/06/2016,"87,29","25,7"
28/06/2016,"87,62","26,53"
29/06/2016,"88,13","27,24"
30/06/2016,"87,86","27,34"
01/07/2016,"87,9","27,21"
04/07/2016,88,"26,96"
05/07/2016,"88,27","26,74"
06/07/2016,"87,66","26,28"
07/07/2016,"87,63","26,1"
08/07/2016,"86,98","26,46"
11/07/2016,"86,89","26,26"
12/07/2016,"86,25","26,22"
13/07/2016,"86,14","26,28"
14/07/2016,"86,13","26,49"
15/07/2016,"86,39","26,57"
18/07/2016,"85,88","26,43"
19/07/2016,"86,12","26,44"
20/07/2016,"86,11","26,5"
21/07/2016,"86,6","26,37"
22/07/2016,"86,78","26,62"
25/07/2016,"86,31","26,23"
26/07/2016,"85,99","26,29"
27/07/2016,"85,74","26,26"
28/07/2016,"86,1","26,15"
29/07/2016,"85,87","26,51"
01/08/2016,"85,29","26,07"
02/08/2016,"85,33","26,11"
03/08/2016,"85,32","26,35"
04/08/2016,"85,71","26,79"
05/08/2016,"85,67","27,07"
08/08/2016,"85,6","27,04"
09/08/2016,"85,72","27,32"
10/08/2016,"85,92","27,51"
11/08/2016,"85,71","27,31"
12/08/2016,"85,91","26,96"
15/08/2016,"86,13","27,08"
16/08/2016,"86,51","27,16"
17/08/2016,"86,04","26,8"
18/08/2016,"85,64","26,44"
19/08/2016,"85,59","26,66"
22/08/2016,"85,74","26,77"
23/08/2016,"86,06","26,63"
24/08/2016,"86,23","26,74"
25/08/2016,"85,91","26,61"
26/08/2016,"86,74","26,53"
29/08/2016,"86,18","26,66"
30/08/2016,"86,43","26,64"
31/08/2016,"86,02","26,69"
01/09/2016,"86,44","26,61"
02/09/2016,"85,75","26,39"
05/09/2016,"86,16","26,28"
06/09/2016,"85,78","26,73"
08/09/2016,"86,54","26,95"
09/09/2016,"86,34","26,36"
12/09/2016,"86,63","26,7"
13/09/2016,"86,67","26,15"
14/09/2016,"85,83","25,71"
15/09/2016,"86,18","26,07"
16/09/2016,"85,83","26,29"
19/09/2016,"86,49","26,43"
20/09/2016,"86,45","26,58"
21/09/2016,"86,8","27,02"
22/09/2016,"88,15","27,38"
23/09/2016,"88,65","27,39"
26/09/2016,"89,06","27,44"
27/09/2016,90,"27,87"
28/09/2016,"91,52","28,38"
29/09/2016,"94,56","29,03"
30/09/2016,"94,7","29,13"
03/10/2016,"94,2","29,44"
04/10/2016,"94,38",29
05/10/2016,"95,09","29,52"
06/10/2016,"95,5","29,62"
07/10/2016,"96,49","30,01"
10/10/2016,"96,43","30,1"
11/10/2016,"97,04","30,34"
13/10/2016,"96,98","30,51"
14/10/2016,"97,59","30,47"
17/10/2016,"98,28","30,68"
18/10/2016,"98,31","30,91"
19/10/2016,"98,66","31,12"
20/10/2016,"98,57","31,41"
21/10/2016,"98,2","31,03"
24/10/2016,"99,34","31,85"
25/10/2016,"100,37","32,29"
26/10/2016,"100,68","32,03"
27/10/2016,"100,6","31,91"
28/10/2016,"100,92","31,57"
31/10/2016,"100,88","31,67"
01/11/2016,"100,7","31,08"
03/11/2016,"100,22","30,97"
04/11/2016,"100,56","31,23"
07/11/2016,"100,74","31,43"
08/11/2016,"100,31","31,62"
09/11/2016,100,"31,11"
10/11/2016,"99,82","29,68"
11/11/2016,"100,07","29,36"
14/11/2016,"99,23","28,84"
16/11/2016,"98,95","28,86"
17/11/2016,"98,32","28,76"
18/11/2016,"97,87","28,95"
21/11/2016,"97,53","29,1"
22/11/2016,"96,31","28,68"
23/11/2016,"95,9","28,3"
24/11/2016,"95,32","28,13"
25/11/2016,"95,05","27,85"
28/11/2016,"95,38","28,19"
29/11/2016,"94,45","27,8"
30/11/2016,"94,49","27,91"
01/12/2016,"93,93","27,06"
02/12/2016,"94,33","27,23"
05/12/2016,"93,69","27,33"
06/12/2016,"93,73","27,51"
07/12/2016,"93,58","27,42"
08/12/2016,"93,03","27,49"
09/12/2016,"92,78","27,56"
12/12/2016,"92,67","27,7"
13/12/2016,"91,95","27,66"
14/12/2016,"91,73","27,46"
15/12/2016,"92,22","27,34"
16/12/2016,"91,97","27,12"
19/12/2016,"91,33","27,08"
20/12/2016,"91,41","27,31"
21/12/2016,"90,74","27,27"
22/12/2016,"90,62","27,48"
23/12/2016,"90,79","27,76"
26/12/2016,"90,53","27,63"
27/12/2016,"91,23","27,85"
28/12/2016,"90,58","27,6"
29/12/2016,"90,4","27,82"
02/01/2017,"89,9","27,37"
03/01/2017,"89,87","27,59"
04/01/2017,"89,39","27,74"
05/01/2017,"88,99","27,83"
06/01/2017,"89,19","27,68"
09/01/2017,"89,26","27,94"
10/01/2017,"89,41","27,99"
11/01/2017,"88,94","27,93"
12/01/2017,"89,11","28,1"
13/01/2017,"88,76","27,62"
16/01/2017,"88,53","27,36"
17/01/2017,"88,09","27,44"
18/01/2017,"88,2","27,4"
19/01/2017,"87,81","27,47"
20/01/2017,"87,37","27,49"
23/01/2017,"86,94","27,45"
24/01/2017,"87,02","27,46"
25/01/2017,"86,44","27,28"
26/01/2017,"85,91","27,02"
27/01/2017,"85,74","27,19"
30/01/2017,"85,95","27,57"
31/01/2017,"85,65","27,22"
01/02/2017,"84,75","26,91"
02/02/2017,"84,83","27,21"
03/02/2017,"84,41","27,11"
06/02/2017,"84,67","27,1"
07/02/2017,"84,13","26,95"
08/02/2017,"83,85","26,91"
09/02/2017,"83,15","26,56"
10/02/2017,"83,54","26,89"
13/02/2017,"83,36","26,8"
14/02/2017,"83,22","26,87"
15/02/2017,"83,33","27,18"
16/02/2017,"82,7","26,88"
17/02/2017,"82,7","26,75"
20/02/2017,"82,12","26,62"
21/02/2017,"81,86","26,51"
22/02/2017,"81,96","26,7"
23/02/2017,"82,02","26,8"
24/02/2017,"81,34","26,16"
01/03/2017,"80,76","26,1"
02/03/2017,"80,86","25,69"
03/03/2017,"80,37","25,8"
06/03/2017,"80,44","25,74"
07/03/2017,"79,82","25,62"
08/03/2017,"79,08","25,02"
09/03/2017,"78,76","24,67"
10/03/2017,"78,36","24,96"
13/03/2017,"77,79","24,68"
14/03/2017,"77,98","24,55"
15/03/2017,"77,93","25,03"
16/03/2017,"77,68","24,9"
17/03/2017,"77,02","24,85"
20/03/2017,"76,29","24,86"
21/03/2017,"76,34","24,75"
22/03/2017,"76,92","24,85"
23/03/2017,"76,91","24,52"
24/03/2017,"76,31","24,56"
27/03/2017,"75,54","24,13"
28/03/2017,"74,39","23,68"
29/03/2017,"74,75","23,97"
30/03/2017,"73,79","23,52"
31/03/2017,74,"23,66"
03/04/2017,"74,22","23,85"
04/04/2017,"74,48","24,04"
05/04/2017,"74,39","23,96"
06/04/2017,"73,58","23,4"
07/04/2017,"73,56","23,32"
10/04/2017,"73,7","23,51"
11/04/2017,"73,84","23,44"
12/04/2017,"73,92","23,48"
13/04/2017,"73,79","23,46"
17/04/2017,"73,59","23,72"
18/04/2017,"73,32","23,5"
19/04/2017,"73,58","23,43"
20/04/2017,"73,88","23,42"
24/04/2017,"74,61","23,82"
25/04/2017,"74,8","23,73"
26/04/2017,"75,39","23,74"
27/04/2017,"75,86","23,89"
28/04/2017,"76,52","24,12"
02/05/2017,"77,04","24,43"
03/05/2017,"77,29","24,49"
04/05/2017,"76,59","24,05"
05/05/2017,"76,54","24,11"
08/05/2017,"76,87","24,04"
09/05/2017,"76,8","24,13"
10/05/2017,"76,76","24,25"
11/05/2017,"76,29","24,2"
12/05/2017,"76,33","24,42"
15/05/2017,"76,13","24,49"
16/05/2017,"76,21","24,6"
17/05/2017,"76,46","24,5"
18/05/2017,"76,44","22,6"
19/05/2017,"76,52","23,47"
22/05/2017,"76,89","23,45"
23/05/2017,"77,47","23,74"
24/05/2017,"78,08","23,81"
25/05/2017,"77,64","23,61"
26/05/2017,"77,52","23,73"
29/05/2017,"77,91","23,83"
30/05/2017,"77,72","23,83"
31/05/2017,"77,71","24,01"
01/06/2017,"77,41","23,83"
02/06/2017,"76,63","23,57"
05/06/2017,"76,14","23,16"
06/06/2017,"76,03","23,19"
07/06/2017,"75,32","22,98"
08/06/2017,"75,13","23,02"
09/06/2017,"74,66","22,75"
12/06/2017,"74,82","22,58"
13/06/2017,"74,42","22,52"
14/06/2017,"73,43","22,32"
16/06/2017,"73,43","22,33"
19/06/2017,"73,13","22,23"
20/06/2017,"71,91","21,57"
21/06/2017,"70,9","21,29"
22/06/2017,"70,24","21,08"
23/06/2017,"69,83","20,91"
26/06/2017,"68,26","20,68"
27/06/2017,"67,61","20,38"
28/06/2017,"67,27","20,48"
29/06/2017,"66,08","20,01"
30/06/2017,"64,66","19,52"
03/07/2017,"63,33","19,19"
04/07/2017,"63,08","19,07"
05/07/2017,"63,23","19,2"
06/07/2017,"63,29","19,18"
07/07/2017,"63,32","19,28"
10/07/2017,"63,62","19,51"
11/07/2017,"63,48","19,51"
12/07/2017,"63,52","19,81"
13/07/2017,"62,51","19,46"
14/07/2017,"62,46","19,63"
17/07/2017,"61,31","19,27"
18/07/2017,"60,57","19,2"
19/07/2017,"59,68","18,97"
20/07/2017,"59,5","19,01"
21/07/2017,"59,31","18,9"
24/07/2017,"59,16","18,8"
25/07/2017,"59,17","18,67"
26/07/2017,"58,76","18,71"
27/07/2017,"58,6","18,56"
28/07/2017,"58,43","18,65"
31/07/2017,"58,48","18,77"
01/08/2017,58,"18,58"
02/08/2017,"57,58","18,44"
03/08/2017,"57,19","18,37"
04/08/2017,"57,46","18,39"
07/08/2017,"57,17","18,31"
08/08/2017,"55,82","17,87"
09/08/2017,"55,04","17,48"
10/08/2017,"54,64","17,25"
11/08/2017,"54,86","17,31"
14/08/2017,"54,3","17,02"
15/08/2017,"53,99",17
16/08/2017,"53,81","17,08"
17/08/2017,"53,4","16,8"
18/08/2017,"53,32","16,96"
21/08/2017,"53,29","16,82"
22/08/2017,"52,79","16,67"
23/08/2017,"52,83","16,84"
24/08/2017,"52,66","16,75"
25/08/2017,"52,61","16,69"
28/08/2017,"52,92","16,74"
29/08/2017,53,"16,77"
30/08/2017,"52,76","16,7"
31/08/2017,"52,33","16,61"
01/09/2017,"52,23","16,62"
04/09/2017,"52,26","16,67"
05/09/2017,"51,96","16,67"
06/09/2017,"52,04","16,77"
08/09/2017,"52,06","16,84"
11/09/2017,"52,2","16,84"
12/09/2017,"52,25","16,7"
13/09/2017,"52,76","16,85"
14/09/2017,"52,85","16,96"
15/09/2017,"52,6","16,89"
18/09/2017,"52,53","16,77"
19/09/2017,"52,42","16,7"
20/09/2017,"52,65","16,81"
21/09/2017,"52,54","16,71"
22/09/2017,"52,7","16,86"
25/09/2017,"52,52","16,64"
26/09/2017,"52,06","16,43"
27/09/2017,"52,37","16,41"
28/09/2017,"52,4","16,47"
29/09/2017,"52,78","16,67"
02/10/2017,"52,66","16,7"
03/10/2017,"52,93","16,83"
04/10/2017,"53,19","16,99"
05/10/2017,"53,34","16,91"
06/10/2017,"53,13","16,83"
09/10/2017,"53,09","16,66"
10/10/2017,"53,21","16,74"
11/10/2017,"53,34","16,85"
13/10/2017,"53,48","16,97"
16/10/2017,"53,95","17,02"
17/10/2017,"54,21","17,11"
18/10/2017,"54,7","17,28"
19/10/2017,"54,8","17,26"
20/10/2017,"55,07","17,28"
23/10/2017,"55,72","17,28"
24/10/2017,"55,9","17,16"
25/10/2017,"56,06","17,29"
26/10/2017,"56,51","17,25"
27/10/2017,"57,09","17,59"
30/10/2017,"57,14","17,43"
31/10/2017,"57,88","17,67"
01/11/2017,"58,37","17,87"
03/11/2017,"58,75","17,8"
06/11/2017,"60,25","18,48"
07/11/2017,"61,05","18,61"
08/11/2017,"61,55","18,89"
09/11/2017,"62,39","19,17"
10/11/2017,"63,63","19,41"
13/11/2017,"64,03","19,43"
14/11/2017,"65,04","19,67"
16/11/2017,"64,48","19,68"
17/11/2017,"65,4","20,06"
21/11/2017,"66,05","20,32"
22/11/2017,"66,11","20,44"
23/11/2017,"66,54","20,66"
24/11/2017,"66,81","20,69"
27/11/2017,"67,46","20,96"
28/11/2017,"67,83","21,12"
29/11/2017,"68,67","21,15"
30/11/2017,"69,12","21,09"
01/12/2017,"69,34","21,28"
04/12/2017,"69,72","21,5"
05/12/2017,"69,19","21,42"
06/12/2017,"69,18","21,34"
07/12/2017,"69,55","21,15"
08/12/2017,"69,89","21,18"
11/12/2017,"69,25","20,99"
12/12/2017,"68,68","20,64"
13/12/2017,"68,75","20,76"
14/12/2017,"68,78","20,59"
15/12/2017,"69,17","20,92"
18/12/2017,"69,35","21,03"
19/12/2017,"68,94","20,89"
20/12/2017,"67,7","20,57"
21/12/2017,"67,98","20,54"
22/12/2017,"67,1","20,15"
26/12/2017,"67,02","20,2"
27/12/2017,"67,58","20,41"
28/12/2017,"66,95","20,23"
02/01/2018,"67,24","20,63"
03/01/2018,"67,01","20,67"
04/01/2018,"67,1","20,79"
05/01/2018,"66,01","20,43"
08/01/2018,"65,43","20,23"
09/01/2018,"65,02","20,02"
10/01/2018,"64,35","19,94"
11/01/2018,"63,51","19,7"
12/01/2018,"62,71","19,55"
15/01/2018,"61,79","19,25"
16/01/2018,"60,38","18,7"
17/01/2018,"58,95","18,34"
18/01/2018,"58,46","18,21"
19/01/2018,"58,32","18,23"
22/01/2018,"58,37","18,2"
23/01/2018,"57,52","17,74"
24/01/2018,"56,57","17,81"
25/01/2018,"56,9","18,13"
26/01/2018,"56,36","17,91"
29/01/2018,"55,75","17,61"
30/01/2018,"56,18","17,68"
31/01/2018,"55,43","17,39"
01/02/2018,"55,25","17,43"
02/02/2018,"54,88","17,09"
05/02/2018,"54,71","16,86"
06/02/2018,"54,01","16,67"
07/02/2018,"54,03","16,48"
08/02/2018,"54,17","16,5"
09/02/2018,"54,39","16,44"
14/02/2018,"54,53","16,88"
15/02/2018,"53,09","16,4"
16/02/2018,"53,29","16,56"
19/02/2018,"53,01","16,39"
20/02/2018,"52,98","16,29"
21/02/2018,"52,27","16,08"
22/02/2018,"52,13","16,06"
23/02/2018,"51,72","15,96"
26/02/2018,"51,59","15,94"
27/02/2018,"50,76","15,63"
28/02/2018,"51,35","15,86"
01/03/2018,"51,22","15,73"
02/03/2018,"50,8","15,63"
05/03/2018,"51,44","15,84"
06/03/2018,"51,01","15,9"
07/03/2018,"51,43","15,85"
08/03/2018,"51,48","15,77"
09/03/2018,"51,18","15,75"
12/03/2018,"50,73","15,59"
13/03/2018,"51,17","15,68"
14/03/2018,"50,96","15,61"
15/03/2018,"50,34","15,3"
16/03/2018,"50,01","15,28"
19/03/2018,"50,71","15,43"
20/03/2018,"50,45","15,25"
21/03/2018,"50,55","15,45"
22/03/2018,"51,35","15,55"
23/03/2018,"51,71","15,6"
26/03/2018,"52,3","15,83"
27/03/2018,"52,33","15,71"
28/03/2018,"53,12","15,95"
29/03/2018,"53,4","16,18"
02/04/2018,"53,48","16,12"
03/04/2018,"53,52","16,04"
04/04/2018,"53,89","16,15"
05/04/2018,"54,08","16,18"
06/04/2018,"54,16","16,07"
09/04/2018,"54,45","16,01"
10/04/2018,"54,97","16,14"
11/04/2018,"55,06","16,29"
12/04/2018,"55,27","16,25"
13/04/2018,"54,81","16,01"
16/04/2018,"55,07","16,09"
17/04/2018,"55,27","16,24"
18/04/2018,"55,17","16,33"
19/04/2018,"55,43","16,36"
20/04/2018,"55,84","16,36"
23/04/2018,"55,98","16,24"
24/04/2018,"55,8","16,09"
25/04/2018,"55,46","15,9"
26/04/2018,"54,95","15,79"
27/04/2018,"54,87","15,85"
30/04/2018,"55,11","15,72"
02/05/2018,"55,43","15,62"
03/05/2018,"55,34","15,69"
04/05/2018,"55,51","15,76"
07/05/2018,"55,69","15,67"
08/05/2018,"55,22","15,46"
09/05/2018,"54,96","15,25"
10/05/2018,"53,79","15,17"
11/05/2018,"53,56","14,86"
14/05/2018,"52,68","14,53"
15/05/2018,"53,15","14,51"
16/05/2018,"53,07","14,43"
17/05/2018,"53,77","14,51"
18/05/2018,"53,61","14,32"
21/05/2018,"53,01","14,38"
22/05/2018,"52,85","14,52"
23/05/2018,"53,7","14,8"
24/05/2018,"54,4","14,92"
25/05/2018,"54,43","14,82"
28/05/2018,"54,43","14,82"
29/05/2018,"55,43","14,8"
30/05/2018,"55,73","14,9"
01/06/2018,"56,2","14,93"
04/06/2018,"57,33","15,33"
05/06/2018,"57,01","14,96"
06/06/2018,"56,48","14,79"
07/06/2018,"57,04","14,55"
08/06/2018,"57,48","15,46"
11/06/2018,"58,44","15,71"
12/06/2018,"57,68","15,52"
13/06/2018,58,"15,6"
14/06/2018,"57,75","15,21"
15/06/2018,58,"15,58"
18/06/2018,"58,5","15,61"
19/06/2018,"58,31","15,58"
20/06/2018,"57,39","15,19"
21/06/2018,"57,31","15,21"
22/06/2018,"58,19","15,41"
25/06/2018,"58,94","15,58"
26/06/2018,"58,33","15,36"
27/06/2018,"58,79","15,26"
28/06/2018,"58,26","15,09"
29/06/2018,"58,4","15,07"
02/07/2018,"58,54","14,97"
03/07/2018,"58,23","14,96"
04/07/2018,"57,85","14,79"
05/07/2018,"57,9","14,72"
06/07/2018,"57,08","14,61"
10/07/2018,"56,68","14,92"
11/07/2018,"56,17","14,48"
12/07/2018,"55,64","14,32"
13/07/2018,"55,33","14,36"
16/07/2018,"54,36","14,08"
17/07/2018,"54,45","14,18"
18/07/2018,"54,55","14,23"
19/07/2018,"53,82","13,92"
20/07/2018,"53,84","14,24"
23/07/2018,"53,43","14,11"
24/07/2018,"53,55","14,3"
25/07/2018,"53,89","14,54"
26/07/2018,"54,23","14,5"
27/07/2018,"52,7","14,19"
30/07/2018,"52,79","14,16"
31/07/2018,"52,31","13,93"
01/08/2018,"51,29","13,66"
02/08/2018,"50,55","13,46"
03/08/2018,"50,77","13,7"
06/08/2018,"51,55","13,82"
07/08/2018,"50,54","13,43"
08/08/2018,"50,1","13,29"
09/08/2018,"50,77","13,36"
10/08/2018,"50,79","13,17"
13/08/2018,"50,56","12,96"
14/08/2018,50,"12,93"
15/08/2018,"50,25","12,88"
16/08/2018,"49,84","12,77"
17/08/2018,"49,8","12,71"
20/08/2018,"50,54","12,77"
21/08/2018,"50,17","12,47"
22/08/2018,51,"12,57"
23/08/2018,"51,77","12,58"
24/08/2018,"52,45","12,78"
27/08/2018,"53,07","12,99"
28/08/2018,"53,78","12,98"
29/08/2018,"54,65","13,27"
30/08/2018,"54,59","13,12"
31/08/2018,"55,47","13,64"
03/09/2018,"56,1","13,52"
04/09/2018,"56,59","13,62"
05/09/2018,"57,43","13,9"
06/09/2018,"57,65","14,01"
10/09/2018,"58,83","14,37"
11/09/2018,"59,43","14,29"
12/09/2018,"59,5","14,35"
13/09/2018,"60,71","14,46"
14/09/2018,"61,61","14,79"
17/09/2018,"63,19","15,34"
18/09/2018,"63,04","15,26"
19/09/2018,"63,11","15,3"
20/09/2018,"62,67","15,37"
21/09/2018,"62,17","15,39"
24/09/2018,"61,86","15,15"
25/09/2018,"61,91","15,16"
26/09/2018,"62,3","15,48"
27/09/2018,"62,35","15,64"
28/09/2018,"62,63","15,49"
01/10/2018,"61,79","15,37"
02/10/2018,"61,54","15,66"
03/10/2018,"61,69","15,83"
04/10/2018,"62,27",16
05/10/2018,"63,11","16,33"
08/10/2018,"63,12","16,78"
09/10/2018,"63,27","17,05"
10/10/2018,"63,6","16,92"
11/10/2018,"63,63","16,88"
15/10/2018,"64,47","17,26"
16/10/2018,"64,23","17,27"
17/10/2018,"64,07","17,4"
18/10/2018,"65,51","17,66"
19/10/2018,"65,9","17,77"
22/10/2018,"65,71","17,81"
23/10/2018,"64,59","17,47"
24/10/2018,"65,67","17,59"
25/10/2018,"66,72","18,03"
26/10/2018,"66,69","18,28"
29/10/2018,"66,66","17,97"
30/10/2018,"65,98","17,86"
31/10/2018,"65,89","17,77"
01/11/2018,"66,33","17,99"
05/11/2018,"66,32","17,83"
06/11/2018,"66,57","17,73"
07/11/2018,"67,34",18
08/11/2018,"67,72","18,09"
09/11/2018,"67,96","18,19"
12/11/2018,67,"17,87"
13/11/2018,"67,02","17,54"
14/11/2018,"67,26","17,76"
16/11/2018,"67,11","17,96"
19/11/2018,"67,75","18,01"
21/11/2018,"67,79","17,91"
22/11/2018,"68,22","17,93"
23/11/2018,"68,12","17,85"
26/11/2018,"69,15","17,71"
27/11/2018,"68,93","17,73"
28/11/2018,69,"17,96"
29/11/2018,"68,91","17,88"
30/11/2018,"68,53","17,76"
03/12/2018,"69,35","18,11"
04/12/2018,"68,79","17,82"
05/12/2018,"68,54","17,72"
06/12/2018,"68,34","17,57"
07/12/2018,"68,46","17,64"
10/12/2018,"68,4","17,44"
11/12/2018,"68,23","17,42"
12/12/2018,"68,76","17,86"
13/12/2018,"68,51","17,67"
14/12/2018,"68,75","17,61"
17/12/2018,"68,8","17,66"
18/12/2018,"68,25","17,5"
19/12/2018,"68,61","17,71"
20/12/2018,"68,82","17,87"
21/12/2018,"68,62","17,63"
26/12/2018,"68,59","17,5"
27/12/2018,"68,21","17,5"
28/12/2018,"68,2","17,6"
02/01/2019,"68,18","17,87"
03/01/2019,"68,5","18,24"
04/01/2019,"68,45","18,43"
07/01/2019,"68,84","18,46"
08/01/2019,"68,78","18,54"
09/01/2019,"68,72","18,65"
10/01/2019,"68,5","18,42"
11/01/2019,"68,63","18,47"
14/01/2019,"68,62","18,57"
15/01/2019,"68,86","18,46"
16/01/2019,"69,05","18,52"
17/01/2019,"68,33","18,26"
18/01/2019,"69,04","18,38"
21/01/2019,"68,97","18,34"
22/01/2019,"68,99","18,17"
23/01/2019,"69,05","18,33"
24/01/2019,"68,66","18,21"
25/01/2019,"69,41","18,45"
28/01/2019,"69,07","18,35"
29/01/2019,"69,15","18,57"
30/01/2019,"69,33","18,62"
31/01/2019,"69,18","18,95"
01/02/2019,"69,73","19,05"
04/02/2019,"69,92","19,05"
05/02/2019,"70,27","19,18"
06/02/2019,"69,7","18,83"
07/02/2019,"69,96","18,88"
08/02/2019,"69,88","18,71"
11/02/2019,"69,77","18,56"
12/02/2019,"70,2","18,94"
13/02/2019,"69,88","18,62"
14/02/2019,"69,36","18,53"
15/02/2019,"68,41","18,47"
18/02/2019,"68,85","18,44"
19/02/2019,"67,45","18,2"
20/02/2019,"67,29","18,06"
21/02/2019,"66,87","17,82"
22/02/2019,"67,56","18,09"
25/02/2019,"66,91","17,9"
26/02/2019,"66,97","17,87"
27/02/2019,"64,67","17,34"
28/02/2019,"66,08","17,62"
01/03/2019,"66,47","17,61"
06/03/2019,"66,81","17,41"
07/03/2019,"67,33","17,28"
08/03/2019,"67,72","17,51"
11/03/2019,68,"17,7"
12/03/2019,"68,36","17,94"
13/03/2019,"67,6","17,76"
14/03/2019,"68,52","17,81"
15/03/2019,"69,1","18,1"
18/03/2019,"69,1","18,24"
19/03/2019,"68,1",18
20/03/2019,"67,61","18,03"
21/03/2019,"67,34","17,75"
22/03/2019,"67,9","17,39"
25/03/2019,"67,31","17,44"
26/03/2019,"68,18","17,63"
27/03/2019,"68,05","17,23"
28/03/2019,"68,28","17,46"
29/03/2019,"68,84","17,58"
01/04/2019,"69,19","17,86"
02/04/2019,"68,53","17,77"
03/04/2019,"68,12","17,6"
04/04/2019,"67,63","17,56"
05/04/2019,"65,9","17,05"
08/04/2019,"66,2","17,21"
09/04/2019,"66,79","17,33"
10/04/2019,"66,87","17,51"
11/04/2019,"67,41","17,47"
12/04/2019,"67,82","17,45"
15/04/2019,"68,02","17,58"
16/04/2019,"68,48","17,57"
17/04/2019,"69,1","17,57"
18/04/2019,"69,79","17,76"
22/04/2019,"69,56","17,69"
23/04/2019,"69,36","17,69"
24/04/2019,"69,31","17,39"
25/04/2019,"69,86","17,67"
26/04/2019,"69,55","17,69"
29/04/2019,"70,25","17,82"
30/04/2019,"69,86","17,83"
02/05/2019,"69,84","17,64"
03/05/2019,"70,3","17,86"
06/05/2019,"70,67","17,86"
07/05/2019,"70,72","17,82"
08/05/2019,"70,63","17,98"
09/05/2019,"70,27","17,8"
10/05/2019,"70,46","17,88"
13/05/2019,"71,37","17,92"
14/05/2019,"71,08","17,89"
15/05/2019,"70,75","17,72"
16/05/2019,"70,1","17,36"
