INDICADOR DO CAFÉ ROBUSTA CEPEA/ESALQ,,
,,
Fonte: Cepea,,
Data,À vista R$,À vista US$
30/06/2021,"500,44","100,63"
01/07/2021,"501,44","99,33"
02/07/2021,"506,44","100,32"
05/07/2021,"502,72","98,9"
06/07/2021,"513,27","98,71"
07/07/2021,"521,64","99,66"
08/07/2021,"524,03","99,74"
09/07/2021,"526,6","100,52"
12/07/2021,"527,94","102,12"
13/07/2021,"520,85","100,72"
14/07/2021,"531,3","104,75"
15/07/2021,"530,57","103,53"
16/07/2021,"533,69","104,24"
19/07/2021,"537,79","102,32"
20/07/2021,"549,48","105,28"
21/07/2021,"553,43","106,78"
22/07/2021,"565,84","108,63"
23/07/2021,"566,81","108,65"
26/07/2021,"583,57","112,77"
27/07/2021,"598,57","115,6"
28/07/2021,"602,43","117,8"
29/07/2021,"599,93","118,17"
30/07/2021,"580,56","111,71"
02/08/2021,"577,71","111,89"
03/08/2021,"594,93","114,78"
04/08/2021,"601,82","115,98"
05/08/2021,"603,11","115,92"
06/08/2021,"601,73","114,81"
09/08/2021,"612,91","117,01"
10/08/2021,"622,91","119,84"
11/08/2021,"622,41","119,05"
12/08/2021,"626,02","119,15"
13/08/2021,"631,18","120,39"
16/08/2021,"632,91","119,73"
17/08/2021,"637,18","120,95"
18/08/2021,"646,78","120,67"
19/08/2021,"649,35","119,89"
20/08/2021,"652,13","121,26"
23/08/2021,"652,68","121,5"
24/08/2021,"667,68","126,96"
25/08/2021,"666,9",128
26/08/2021,"674,35","128,45"
27/08/2021,"683,65","131,57"
30/08/2021,"683,79","131,83"
31/08/2021,"691,01","133,53"
01/09/2021,"708,9","137,01"
02/09/2021,"721,71","139,19"
03/09/2021,"724,34","139,73"
06/09/2021,"733,23","141,69"
08/09/2021,"734,09","138,17"
09/09/2021,"735,73","138,63"
10/09/2021,"735,73","139,71"
13/09/2021,"737,67","141,02"
14/09/2021,"745,89","141,78"
15/09/2021,"758,64","144,72"
16/09/2021,"757,89","143,68"
17/09/2021,"762,89","144,4"
20/09/2021,"771,55","144,19"
21/09/2021,"782,11","148,07"
22/09/2021,"786,88","148,44"
23/09/2021,794,"149,58"
24/09/2021,"811,86","151,86"
27/09/2021,"812,64","151,05"
28/09/2021,"822,58","151,49"
29/09/2021,"818,49","150,85"
30/09/2021,"825,86","151,9"
01/10/2021,"830,32","154,82"
04/10/2021,"833,75","152,93"
05/10/2021,"827,36","151,28"
06/10/2021,"833,36","151,85"
07/10/2021,"836,06","151,93"
08/10/2021,"834,41","151,44"
11/10/2021,"831,06","150,23"
13/10/2021,"833,86","151,31"
14/10/2021,"828,86","150,16"
15/10/2021,"811,68","148,66"
18/10/2021,"799,31","144,96"
19/10/2021,"774,87","138,69"
20/10/2021,"752,65","135,69"
21/10/2021,"753,38","133,25"
22/10/2021,"755,43","133,94"
25/10/2021,"759,87","137,01"
26/10/2021,"772,37","138,74"
27/10/2021,"767,65","137,82"
28/10/2021,"765,71","136,05"
29/10/2021,"771,04","136,52"
01/11/2021,"776,53","136,93"
03/11/2021,"778,33","139,11"
04/11/2021,"782,13","139,29"
05/11/2021,"781,28","141,79"
08/11/2021,"784,46","141,37"
09/11/2021,"791,46","144,35"
10/11/2021,"794,83","144,65"
11/11/2021,"801,19","148,42"
12/11/2021,"802,1","147,04"
16/11/2021,"804,27","146,44"
17/11/2021,"815,08","147,5"
18/11/2021,"809,1","145,29"
19/11/2021,"812,6",145
22/11/2021,"808,83","144,69"
23/11/2021,"819,82","146,19"
24/11/2021,"822,32","147,03"
25/11/2021,"818,64","147,16"
26/11/2021,"820,82","146,58"
29/11/2021,"812,83","144,76"
30/11/2021,"815,82","144,47"
01/12/2021,"825,93","145,79"
02/12/2021,"830,81","146,99"
03/12/2021,"834,51",147
06/12/2021,"836,69","147,15"
07/12/2021,"838,7","149,29"
08/12/2021,"834,36","150,66"
09/12/2021,"839,81","150,5"
10/12/2021,"830,89","148,03"
13/12/2021,"828,67","146,07"
14/12/2021,"829,22","145,71"
15/12/2021,"831,28","145,25"
16/12/2021,"829,78","146,22"
17/12/2021,"830,78","146,21"
20/12/2021,"825,41","143,85"
21/12/2021,"826,28","144,03"
22/12/2021,"828,11","146,05"
23/12/2021,"829,78","146,53"
27/12/2021,"831,21","147,48"
28/12/2021,"827,64","146,82"
29/12/2021,"827,92","145,4"
30/12/2021,"828,35","148,58"
03/01/2022,"829,17","146,47"
04/01/2022,"826,8","145,38"
05/01/2022,"826,3","145,91"
06/01/2022,"826,47","145,35"
07/01/2022,828,"146,99"
10/01/2022,"826,94","145,79"
11/01/2022,"832,02","149,13"
12/01/2022,"836,67","151,16"
13/01/2022,"827,58","149,95"
14/01/2022,"827,92","149,93"
17/01/2022,"829,58","150,18"
18/01/2022,"825,3","148,54"
19/01/2022,"827,2","151,39"
20/01/2022,"824,8","152,43"
21/01/2022,"827,58","151,65"
24/01/2022,"825,8","150,06"
25/01/2022,"830,5","152,67"
26/01/2022,"835,35","154,49"
27/01/2022,"829,24","152,8"
28/01/2022,"828,35","153,6"
31/01/2022,"819,8","154,59"
01/02/2022,"817,08","155,04"
02/02/2022,"817,73","154,73"
03/02/2022,"822,73","155,44"
04/02/2022,"822,28","154,39"
07/02/2022,"823,48","156,56"
08/02/2022,"828,53","157,66"
09/02/2022,"830,41","159,08"
10/02/2022,"827,28","158,3"
11/02/2022,"822,96","157,47"
14/02/2022,"823,42","157,83"
15/02/2022,"823,87","159,02"
16/02/2022,"824,96","160,87"
17/02/2022,"821,6","158,95"
18/02/2022,"819,78","159,55"
21/02/2022,"819,23","160,44"
22/02/2022,"817,05","161,31"
23/02/2022,"812,06","162,31"
24/02/2022,"802,01","156,73"
25/02/2022,"804,78","156,42"
02/03/2022,"782,26","153,08"
03/03/2022,"773,1","153,88"
04/03/2022,"767,95","151,2"
07/03/2022,"750,68","147,8"
08/03/2022,"749,77","148,29"
09/03/2022,"751,44","149,96"
10/03/2022,"746,44","148,75"
11/03/2022,"758,52","150,14"
14/03/2022,"755,32","147,27"
15/03/2022,"758,4","147,15"
16/03/2022,"766,13","150,07"
17/03/2022,"766,13","152,07"
18/03/2022,"769,74","153,52"
21/03/2022,"768,63","155,22"
22/03/2022,"773,49","157,25"
23/03/2022,"769,24",159
24/03/2022,"764,74","158,43"
25/03/2022,"767,02","161,44"
28/03/2022,"766,41","160,67"
29/03/2022,"769,74","161,68"
30/03/2022,"784,28","164,01"
31/03/2022,"805,29","169,14"
01/04/2022,"807,75",173
04/04/2022,"813,5","176,39"
05/04/2022,"811,97","174,36"
06/04/2022,"806,12","170,79"
07/04/2022,"809,75","170,65"
08/04/2022,"817,25","173,7"
11/04/2022,"826,25","176,44"
12/04/2022,"822,25","175,77"
13/04/2022,"820,75","175,15"
14/04/2022,"822,53","175,3"
18/04/2022,"809,2","173,72"
19/04/2022,"819,25","175,32"
20/04/2022,"821,75","177,68"
22/04/2022,"821,97","171,35"
25/04/2022,"820,37","168,35"
26/04/2022,"809,75","162,27"
27/04/2022,"806,57","162,48"
28/04/2022,"799,76","161,96"
29/04/2022,"791,98","160,06"
02/05/2022,"790,3","155,97"
03/05/2022,"789,75","159,06"
04/05/2022,"789,19","160,7"
05/05/2022,"783,75","155,85"
06/05/2022,"770,84","151,95"
09/05/2022,"763,14","148,01"
10/05/2022,"755,47","147,41"
11/05/2022,"756,52","147,24"
12/05/2022,"755,11","146,74"
13/05/2022,"752,61","148,91"
16/05/2022,"758,44","150,33"
17/05/2022,"756,07","152,99"
18/05/2022,"751,56","150,7"
19/05/2022,"747,47","152,11"
20/05/2022,"747,74","153,57"
23/05/2022,"732,75","152,24"
24/05/2022,"733,25","152,09"
25/05/2022,"727,75","151,27"
26/05/2022,"726,41","152,58"
27/05/2022,"723,84","152,77"
30/05/2022,"717,25","150,97"
31/05/2022,"708,25","149,07"
01/06/2022,"707,75","147,48"
02/06/2022,"695,76","145,13"
03/06/2022,"693,76","145,02"
06/06/2022,"691,58","144,05"
07/06/2022,"692,26","142,12"
08/06/2022,"693,4","142,06"
09/06/2022,"690,32","140,57"
10/06/2022,"693,51","139,23"
13/06/2022,"689,76","134,64"
14/06/2022,"691,98","134,63"
15/06/2022,"692,26","137,76"
17/06/2022,"691,43","134,52"
20/06/2022,"696,57","134,34"
21/06/2022,"699,29","135,76"
22/06/2022,"706,41","136,64"
23/06/2022,"698,25","133,53"
24/06/2022,"698,25","132,8"
27/06/2022,"698,08","133,53"
28/06/2022,"699,25","132,79"
29/06/2022,"706,75","136,02"
30/06/2022,"709,24","135,61"
01/07/2022,"703,65","132,21"
04/07/2022,"709,3","133,18"
05/07/2022,"705,31","130,81"
06/07/2022,"707,26","130,61"
07/07/2022,"708,26","132,53"
08/07/2022,"706,76","134,24"
11/07/2022,"706,76","131,66"
12/07/2022,"710,76","130,7"
13/07/2022,"713,26","131,94"
14/07/2022,"711,98","131,02"
15/07/2022,"711,76","131,64"
18/07/2022,"718,64","132,52"
19/07/2022,"719,25","132,7"
20/07/2022,"717,75","131,43"
21/07/2022,"721,39","131,38"
22/07/2022,"718,63","130,64"
25/07/2022,"722,31","134,41"
26/07/2022,"718,66","134,23"
27/07/2022,"720,25","137,22"
28/07/2022,"716,42","138,81"
29/07/2022,"715,38","138,16"
01/08/2022,"715,73","138,04"
02/08/2022,"715,93","135,59"
03/08/2022,"721,4","136,76"
04/08/2022,"723,06","138,6"
05/08/2022,"719,22","139,17"
08/08/2022,"719,72","140,74"
09/08/2022,"719,72","140,11"
10/08/2022,"724,09","142,17"
11/08/2022,"728,47","141,12"
12/08/2022,"731,38","144,34"
15/08/2022,"729,22","143,18"
16/08/2022,"732,44","142,3"
17/08/2022,"736,21","142,35"
18/08/2022,"737,71","142,58"
19/08/2022,"737,44","142,5"
22/08/2022,"743,04","143,94"
23/08/2022,"741,71","145,43"
24/08/2022,"748,21","146,45"
25/08/2022,"751,37","146,58"
26/08/2022,"747,21","147,26"
29/08/2022,"744,71","148,17"
30/08/2022,"744,21","145,64"
31/08/2022,"749,71","144,12"
01/09/2022,"745,35","142,38"
02/09/2022,"749,72","144,82"
05/09/2022,"753,05","146,14"
06/09/2022,"755,13","144,05"
08/09/2022,"750,35","144,05"
09/09/2022,"750,22","145,67"
12/09/2022,"750,28","147,37"
13/09/2022,"749,22","144,39"
14/09/2022,"744,72","143,77"
15/09/2022,"745,22","142,14"
16/09/2022,"746,72","142,04"
19/09/2022,"745,28","144,35"
20/09/2022,"747,22","144,78"
21/09/2022,"746,09","144,39"
22/09/2022,"747,72","146,24"
23/09/2022,"741,72","141,25"
26/09/2022,"745,83","138,4"
27/09/2022,"746,09","138,68"
28/09/2022,"744,22","139,19"
29/09/2022,"741,09","137,29"
30/09/2022,"737,73","137,15"
03/10/2022,"722,66","139,59"
04/10/2022,"716,11","138,35"
05/10/2022,"713,38","137,88"
06/10/2022,"698,39","134,2"
07/10/2022,"696,75","133,35"
10/10/2022,"686,39","132,43"
11/10/2022,"684,76","129,93"
13/10/2022,"667,76","126,49"
14/10/2022,"656,58","123,23"
17/10/2022,"646,77","122,15"
18/10/2022,"638,66","121,4"
19/10/2022,"625,28","118,6"
20/10/2022,"614,78","117,68"
21/10/2022,"605,78","117,67"
24/10/2022,"604,29","114,25"
25/10/2022,"604,79","113,79"
26/10/2022,"590,35","109,87"
27/10/2022,"580,25","109,5"
28/10/2022,"580,79","109,29"
31/10/2022,"587,01","113,45"
01/11/2022,"574,79","112,44"
03/11/2022,"555,52","108,65"
04/11/2022,"557,79","110,8"
07/11/2022,"548,3","106,36"
08/11/2022,"551,29","106,65"
09/11/2022,"553,13","106,82"
10/11/2022,"556,46","103,11"
11/11/2022,"560,79",105
14/11/2022,"550,67","103,3"
16/11/2022,"554,79","103,04"
17/11/2022,"558,13","102,77"
18/11/2022,"557,92","103,97"
21/11/2022,"564,37","106,26"
22/11/2022,"573,88","106,65"
23/11/2022,"583,42","108,6"
24/11/2022,"579,78","109,15"
25/11/2022,"590,78","109,2"
28/11/2022,"595,28","110,94"
29/11/2022,"601,59","113,7"
30/11/2022,"609,77","117,04"
01/12/2022,"627,27","120,51"
02/12/2022,"633,65","122,14"
05/12/2022,"634,76","120,22"
06/12/2022,"649,2","123,21"
07/12/2022,"659,75","126,63"
08/12/2022,"665,31","127,65"
09/12/2022,"675,37","128,89"
12/12/2022,"683,75","128,4"
13/12/2022,"694,24","130,59"
14/12/2022,"709,11","133,27"
15/12/2022,"704,74","132,42"
16/12/2022,"700,24","132,17"
19/12/2022,"699,74","131,83"
20/12/2022,"699,18","134,25"
21/12/2022,"700,85","134,86"
22/12/2022,"696,82","134,6"
23/12/2022,"698,24","135,21"
26/12/2022,"696,56","133,75"
27/12/2022,"694,24","131,39"
28/12/2022,"698,74","133,02"
29/12/2022,"697,74","132,15"
02/01/2023,"693,31","129,35"
03/01/2023,"690,46","126,74"
04/01/2023,"694,74","127,38"
05/01/2023,"693,08","129,26"
06/01/2023,"693,08","132,19"
09/01/2023,"695,57","132,36"
10/01/2023,"684,74","131,63"
11/01/2023,"673,08","129,79"
12/01/2023,"675,2","132,55"
13/01/2023,"672,68","132,05"
16/01/2023,"665,38","129,17"
17/01/2023,"664,2","130,03"
18/01/2023,"666,25","129,14"
19/01/2023,"667,61","129,01"
20/01/2023,"669,75","128,72"
23/01/2023,"676,18","130,13"
24/01/2023,"674,75","131,1"
25/01/2023,"676,62","133,3"
26/01/2023,"679,75","134,02"
27/01/2023,"687,74","134,56"
30/01/2023,"696,96","136,34"
31/01/2023,"703,63","138,56"
01/02/2023,"698,76","137,28"
02/02/2023,"688,27","136,67"
03/02/2023,"682,77","132,86"
06/02/2023,"694,76","134,23"
07/02/2023,"702,89","135,2"
08/02/2023,"702,26","135,34"
09/02/2023,"697,26","132,31"
10/02/2023,"691,27","132,35"
13/02/2023,"689,77","133,11"
14/02/2023,"693,27","133,29"
15/02/2023,"688,66","132,03"
16/02/2023,"693,52","132,86"
17/02/2023,"694,05","134,45"
22/02/2023,"701,43","135,7"
23/02/2023,"699,76","136,35"
24/02/2023,"698,93","134,25"
27/02/2023,"694,76","133,74"
28/02/2023,"694,21","132,96"
01/03/2023,"693,06","133,38"
02/03/2023,"694,73","133,5"
03/03/2023,"691,4","133,01"
06/03/2023,"692,59","134,07"
07/03/2023,"679,74","130,94"
08/03/2023,"668,24","129,93"
09/03/2023,"658,49","128,26"
10/03/2023,"650,75","124,78"
13/03/2023,"639,33","121,36"
14/03/2023,"622,03","118,35"
15/03/2023,"609,35","115,1"
16/03/2023,"615,32","117,36"
17/03/2023,"610,32","115,72"
20/03/2023,"606,85","115,74"
21/03/2023,"616,12","117,51"
22/03/2023,"619,76","118,77"
23/03/2023,"629,75","119,07"
24/03/2023,"640,25",122
27/03/2023,"648,75","124,5"
28/03/2023,"648,25","125,48"
29/03/2023,"646,41","125,74"
30/03/2023,"644,75","126,4"
31/03/2023,"638,64","125,99"
03/04/2023,"644,78","127,08"
04/04/2023,"644,78","126,75"
05/04/2023,"651,14","128,84"
06/04/2023,"653,28","129,11"
10/04/2023,"656,14","129,42"
11/04/2023,"659,78","131,77"
12/04/2023,"660,19","133,53"
13/04/2023,"672,95","136,58"
14/04/2023,"664,28","135,07"
17/04/2023,"664,15","134,58"
18/04/2023,"667,47","134,16"
19/04/2023,"676,65","133,3"
20/04/2023,"665,23","131,68"
24/04/2023,"680,22","134,97"
25/04/2023,"672,95","132,76"
26/04/2023,"677,95","134,17"
27/04/2023,"670,68","134,59"
28/04/2023,"668,11","133,92"
02/05/2023,"672,01","133,15"
03/05/2023,"668,07","133,86"
04/05/2023,"667,92","133,77"
05/05/2023,"664,29","134,36"
08/05/2023,"669,28","133,48"
09/05/2023,"667,01","133,72"
10/05/2023,"670,85","135,5"
11/05/2023,"661,56","133,84"
12/05/2023,"662,66","134,5"
15/05/2023,"667,01","136,29"
16/05/2023,"667,74","135,2"
17/05/2023,"675,19","136,71"
18/05/2023,"676,82","136,21"
19/05/2023,"684,73","136,92"
22/05/2023,"691,73","139,21"
23/05/2023,"690,98","138,97"
24/05/2023,"686,4","138,61"
25/05/2023,"696,23","138,2"
26/05/2023,"696,4","139,56"
29/05/2023,"691,73","138,01"
30/05/2023,"698,23","138,51"
31/05/2023,"700,64","137,95"
01/06/2023,"710,44","141,72"
02/06/2023,"711,1","143,45"
05/06/2023,"710,19","144,14"
06/06/2023,"712,92","145,11"
07/06/2023,"711,73","144,51"
09/06/2023,"725,84","148,86"
12/06/2023,"721,4","148,25"
