Data,ValorReal,ValorDolar
23/01/2013,"44,9","22,02"
24/01/2013,"44,57","21,91"
25/01/2013,"44,66","22,02"
28/01/2013,"44,68","22,07"
29/01/2013,"44,56","22,38"
30/01/2013,"44,21","22,22"
31/01/2013,"44,45","22,36"
01/02/2013,"44,46","22,4"
04/02/2013,"44,43","22,34"
05/02/2013,"44,31","22,29"
06/02/2013,"44,4","22,33"
07/02/2013,"44,09","22,28"
08/02/2013,"43,95","22,38"
13/02/2013,"44,25","22,5"
14/02/2013,"44,16","22,46"
15/02/2013,"44,06","22,48"
18/02/2013,"44,34","22,54"
19/02/2013,"44,26","22,59"
20/02/2013,"44,66","22,82"
21/02/2013,"44,23","22,43"
22/02/2013,"44,43","22,55"
25/02/2013,"44,14","22,43"
26/02/2013,"44,17","22,29"
27/02/2013,"44,26","22,34"
28/02/2013,"44,6","22,58"
01/03/2013,"44,42","22,38"
04/03/2013,"44,41","22,4"
05/03/2013,"44,86","22,78"
06/03/2013,"44,7","22,72"
07/03/2013,"44,77","22,79"
08/03/2013,"45,1","23,1"
11/03/2013,"44,79","22,91"
12/03/2013,"44,7","22,82"
13/03/2013,"46,91","23,91"
14/03/2013,"46,25","23,51"
15/03/2013,"46,08","23,33"
18/03/2013,"45,67","22,98"
19/03/2013,"45,03","22,71"
20/03/2013,"45,16","22,73"
21/03/2013,"45,2","22,68"
22/03/2013,"45,39","22,55"
25/03/2013,"44,81","22,25"
26/03/2013,"45,33","22,57"
27/03/2013,"45,35","22,47"
28/03/2013,"45,14","22,41"
01/04/2013,"45,63","22,6"
02/04/2013,"45,57","22,58"
03/04/2013,"45,48","22,47"
04/04/2013,"45,07","22,31"
05/04/2013,"45,01","22,47"
08/04/2013,"45,16","22,69"
09/04/2013,"45,21","22,77"
10/04/2013,"45,12","22,78"
11/04/2013,"45,16","22,88"
12/04/2013,"45,54","23,05"
15/04/2013,"45,84","23,16"
16/04/2013,"46,68","23,45"
17/04/2013,"47,13","23,64"
18/04/2013,"46,74","23,19"
19/04/2013,"46,84","23,31"
22/04/2013,"47,18","23,41"
23/04/2013,"47,15","23,37"
24/04/2013,"47,14","23,28"
25/04/2013,"46,61","23,17"
26/04/2013,"46,68","23,34"
29/04/2013,"46,74","23,37"
30/04/2013,"46,44","23,2"
02/05/2013,"46,79","23,28"
03/05/2013,"46,4","23,09"
06/05/2013,"46,88","23,27"
07/05/2013,"46,83","23,29"
08/05/2013,"46,55","23,24"
09/05/2013,"46,33","23,11"
10/05/2013,"46,76","23,11"
13/05/2013,"46,37","23,01"
14/05/2013,"45,83","22,84"
15/05/2013,"45,48","22,48"
16/05/2013,"45,73","22,58"
17/05/2013,"45,92","22,56"
20/05/2013,"45,87","22,56"
21/05/2013,"45,2","22,16"
22/05/2013,"45,2","22,17"
23/05/2013,"44,73","21,78"
24/05/2013,"45,09",22
27/05/2013,"45,36","22,1"
28/05/2013,"45,58","22,11"
29/05/2013,"45,83","21,93"
31/05/2013,"45,82","21,49"
03/06/2013,"46,35","21,7"
04/06/2013,"45,67","21,46"
05/06/2013,"45,55","21,45"
06/06/2013,"45,56","21,44"
07/06/2013,"45,65","21,36"
10/06/2013,"45,8","21,3"
11/06/2013,"45,64","21,21"
12/06/2013,"45,78","21,37"
13/06/2013,"45,63","21,28"
14/06/2013,"45,42","21,26"
17/06/2013,"45,22","20,99"
18/06/2013,"45,52","20,97"
19/06/2013,"45,86","21,09"
20/06/2013,"45,55","20,22"
21/06/2013,"45,84","20,24"
24/06/2013,"46,18","20,51"
25/06/2013,"46,36","20,9"
26/06/2013,"46,31","21,07"
27/06/2013,"46,56","21,31"
28/06/2013,"46,62","21,04"
01/07/2013,"46,7","20,94"
02/07/2013,"46,57","20,78"
03/07/2013,"46,77","20,66"
04/07/2013,"46,99","20,8"
05/07/2013,"46,75","20,64"
08/07/2013,"47,13","20,87"
10/07/2013,"46,91","20,67"
11/07/2013,"46,37","20,45"
12/07/2013,"46,11","20,34"
15/07/2013,"46,06","20,43"
16/07/2013,"45,78","20,48"
17/07/2013,"45,54","20,36"
18/07/2013,"45,41","20,37"
19/07/2013,"45,49","20,34"
22/07/2013,"45,8","20,46"
23/07/2013,"45,83","20,58"
24/07/2013,"45,45","20,34"
25/07/2013,"45,93","20,42"
26/07/2013,"46,29","20,58"
29/07/2013,"46,07","20,38"
30/07/2013,"45,97","20,22"
31/07/2013,"46,08","20,12"
01/08/2013,"46,4","20,25"
02/08/2013,"46,7","20,36"
05/08/2013,"46,84","20,36"
06/08/2013,"46,55","20,28"
07/08/2013,"46,43","20,16"
08/08/2013,"46,08","20,14"
09/08/2013,"45,97","20,21"
12/08/2013,"45,84","20,18"
13/08/2013,"45,82","19,89"
14/08/2013,"45,85","19,83"
15/08/2013,"45,87","19,57"
16/08/2013,"46,01","19,53"
19/08/2013,"45,87","19,13"
20/08/2013,"45,97","19,2"
21/08/2013,"46,34","19,18"
22/08/2013,"46,57","19,04"
23/08/2013,"46,16","19,34"
26/08/2013,"46,59","19,66"
27/08/2013,"46,45","19,36"
28/08/2013,"46,51","19,78"
29/08/2013,"46,46","19,7"
30/08/2013,"46,19","19,47"
02/09/2013,"46,6","19,71"
03/09/2013,"46,98","19,66"
04/09/2013,47,"19,97"
05/09/2013,"46,77","20,06"
06/09/2013,"46,8","20,37"
09/09/2013,"47,09","20,59"
10/09/2013,"47,28","20,75"
11/09/2013,"47,39","20,65"
12/09/2013,"47,41","20,82"
13/09/2013,"47,55","20,87"
16/09/2013,"47,47","20,96"
17/09/2013,"47,34","20,93"
18/09/2013,"47,33","21,05"
19/09/2013,"47,44","21,53"
20/09/2013,"47,46","21,52"
23/09/2013,"47,96","21,77"
24/09/2013,"48,03","21,8"
25/09/2013,"48,12","21,65"
26/09/2013,"48,74","21,87"
27/09/2013,"48,58","21,52"
30/09/2013,"48,61","21,8"
01/10/2013,"48,97","22,14"
02/10/2013,"49,79","22,54"
03/10/2013,"49,8","22,57"
04/10/2013,"49,82","22,59"
07/10/2013,"50,66","22,94"
08/10/2013,"51,16","23,24"
09/10/2013,"50,95","23,1"
10/10/2013,"51,02","23,35"
11/10/2013,"50,75","23,26"
14/10/2013,"51,35","23,54"
15/10/2013,"51,31","23,52"
16/10/2013,"51,56","23,84"
17/10/2013,"51,83","23,99"
18/10/2013,"52,06","24,09"
21/10/2013,"52,87","24,32"
22/10/2013,"53,05","24,38"
23/10/2013,"53,22","24,39"
24/10/2013,"53,45","24,29"
25/10/2013,"53,46","24,47"
28/10/2013,"53,74","24,6"
29/10/2013,"53,73","24,64"
30/10/2013,"53,9","24,63"
31/10/2013,"53,42","24,25"
01/11/2013,"53,32","23,73"
04/11/2013,"53,51","23,86"
05/11/2013,"53,58","23,56"
06/11/2013,"53,08","23,29"
07/11/2013,"52,78","23,12"
08/11/2013,"52,87","22,82"
11/11/2013,"52,94","22,88"
12/11/2013,"53,32","22,82"
13/11/2013,"53,06","22,84"
14/11/2013,"53,32","22,9"
18/11/2013,"53,52","23,44"
19/11/2013,"52,87","23,33"
21/11/2013,"52,63","22,82"
22/11/2013,"53,08","23,17"
25/11/2013,"52,79","23,08"
26/11/2013,"53,18","23,08"
27/11/2013,"52,92","22,95"
28/11/2013,"52,59","22,66"
29/11/2013,"52,53","22,6"
02/12/2013,"52,22","22,27"
03/12/2013,"51,5","21,86"
04/12/2013,"51,65","21,76"
05/12/2013,"51,57","21,72"
06/12/2013,"51,23","21,78"
09/12/2013,"50,87","21,9"
10/12/2013,"51,16","22,15"
11/12/2013,"50,8","21,84"
12/12/2013,"50,75","21,75"
13/12/2013,"50,3","21,54"
16/12/2013,"50,43","21,69"
17/12/2013,"50,83","21,89"
18/12/2013,"50,23","21,58"
19/12/2013,"50,29","21,37"
20/12/2013,"50,49","21,2"
23/12/2013,"50,71","21,39"
26/12/2013,"50,91","21,66"
27/12/2013,"51,36","21,82"
30/12/2013,"51,42","21,95"
02/01/2014,"51,24","21,37"
03/01/2014,"51,02","21,49"
06/01/2014,"51,44","21,62"
07/01/2014,"51,1","21,62"
08/01/2014,"51,34","21,59"
09/01/2014,"50,87","21,23"
10/01/2014,"50,84","21,35"
13/01/2014,"50,93","21,68"
14/01/2014,"50,34","21,32"
15/01/2014,"49,99","21,3"
16/01/2014,"50,18","21,19"
17/01/2014,"49,91","21,15"
20/01/2014,"49,83","21,36"
21/01/2014,"50,06","21,2"
22/01/2014,"49,39","20,93"
23/01/2014,"49,64","20,89"
24/01/2014,"49,76","20,62"
27/01/2014,"49,73","20,68"
28/01/2014,"49,9","20,65"
29/01/2014,"50,07","20,52"
30/01/2014,"49,7","20,52"
31/01/2014,"50,02","20,62"
03/02/2014,"50,35","20,9"
04/02/2014,"50,24","20,78"
05/02/2014,"50,08","20,78"
06/02/2014,"50,2","20,88"
07/02/2014,50,"20,99"
10/02/2014,"50,31","21,02"
11/02/2014,"49,98","20,76"
12/02/2014,"50,36","20,91"
13/02/2014,"50,41","20,8"
14/02/2014,"50,18","20,97"
17/02/2014,"50,63","21,21"
18/02/2014,"50,95","21,24"
19/02/2014,"51,3","21,39"
20/02/2014,"51,11","21,48"
21/02/2014,"51,16","21,65"
24/02/2014,"51,66","22,09"
25/02/2014,"51,85","22,19"
26/02/2014,"52,18","22,25"
27/02/2014,"52,46","22,39"
28/02/2014,"52,36","22,44"
05/03/2014,"52,19","22,46"
06/03/2014,"52,22","22,61"
07/03/2014,"52,51","22,46"
10/03/2014,"52,76","22,54"
11/03/2014,"52,67","22,45"
12/03/2014,"52,63","22,25"
13/03/2014,"52,88","22,51"
14/03/2014,"52,8","22,34"
17/03/2014,"52,3","22,24"
18/03/2014,"52,68","22,4"
19/03/2014,"52,35","22,43"
20/03/2014,"52,27","22,32"
21/03/2014,"52,26","22,48"
24/03/2014,"52,47","22,57"
25/03/2014,"52,58","22,74"
26/03/2014,"52,37","22,65"
27/03/2014,"52,64","23,06"
28/03/2014,"52,82","23,37"
31/03/2014,"52,71","23,29"
01/04/2014,"52,55","23,23"
02/04/2014,"52,33","23,04"
03/04/2014,"52,63","23,07"
04/04/2014,"52,48","23,41"
07/04/2014,"52,36","23,45"
08/04/2014,"52,06","23,69"
09/04/2014,"52,04","23,54"
10/04/2014,"51,95","23,63"
11/04/2014,"51,82","23,49"
14/04/2014,"52,16","23,6"
15/04/2014,"52,08","23,4"
16/04/2014,"52,43","23,47"
17/04/2014,"52,33","23,28"
22/04/2014,"52,26","23,28"
23/04/2014,"52,44","23,38"
24/04/2014,"52,29","23,52"
25/04/2014,"52,75","23,63"
28/04/2014,"52,74","23,57"
29/04/2014,"52,61","23,7"
30/04/2014,"52,51","23,48"
02/05/2014,"52,05","23,42"
05/05/2014,"52,35","23,49"
06/05/2014,"52,28","23,42"
07/05/2014,"52,07","23,37"
08/05/2014,"51,94","23,49"
09/05/2014,"51,52","23,21"
12/05/2014,"51,57","23,27"
13/05/2014,"51,56","23,33"
14/05/2014,"51,74","23,38"
15/05/2014,"52,04","23,48"
16/05/2014,"52,01","23,52"
19/05/2014,"51,57","23,32"
20/05/2014,"51,8","23,38"
21/05/2014,"51,19","23,15"
22/05/2014,"51,3","23,18"
23/05/2014,"51,38","23,16"
26/05/2014,"51,52","23,2"
27/05/2014,"51,14","22,88"
28/05/2014,"51,48","22,98"
29/05/2014,"51,13","22,98"
30/05/2014,"50,69","22,64"
02/06/2014,"51,11","22,57"
03/06/2014,"50,82","22,43"
04/06/2014,"50,53","22,16"
05/06/2014,"49,93",22
06/06/2014,"50,16","22,35"
09/06/2014,"49,96","22,37"
10/06/2014,"49,92","22,39"
11/06/2014,"49,95","22,39"
13/06/2014,"50,01","22,38"
16/06/2014,"49,37","22,13"
17/06/2014,"49,69","22,1"
18/06/2014,"49,9","22,14"
20/06/2014,"50,06","22,37"
23/06/2014,"49,95","22,5"
24/06/2014,"49,59","22,32"
25/06/2014,"49,34","22,38"
26/06/2014,"49,68","22,49"
27/06/2014,"49,98","22,74"
30/06/2014,"49,9","22,66"
01/07/2014,"49,47","22,43"
02/07/2014,"49,58","22,4"
03/07/2014,"49,67","22,29"
04/07/2014,"49,43","22,31"
07/07/2014,"49,31","22,21"
08/07/2014,"48,88","22,07"
10/07/2014,"49,2","22,13"
11/07/2014,"48,93","22,01"
14/07/2014,"48,62","21,92"
15/07/2014,"48,13","21,68"
16/07/2014,"47,98","21,62"
17/07/2014,"47,8","21,33"
18/07/2014,"47,94","21,44"
21/07/2014,"48,04","21,6"
22/07/2014,"47,72","21,57"
23/07/2014,"47,92","21,59"
24/07/2014,"47,74","21,5"
25/07/2014,"47,38","21,25"
28/07/2014,"47,55","21,32"
29/07/2014,"47,34","21,25"
30/07/2014,"47,24","21,04"
31/07/2014,"47,37","20,89"
01/08/2014,"46,65","20,63"
04/08/2014,"46,39","20,55"
05/08/2014,"46,18","20,29"
06/08/2014,"46,55","20,43"
07/08/2014,"46,1","20,22"
08/08/2014,"46,22","20,11"
11/08/2014,"46,45","20,39"
12/08/2014,"46,66","20,49"
13/08/2014,"46,5","20,49"
14/08/2014,"46,71","20,58"
15/08/2014,"46,8","20,62"
18/08/2014,"46,69","20,66"
19/08/2014,"46,45","20,57"
20/08/2014,"46,5","20,62"
21/08/2014,"46,56","20,62"
22/08/2014,"46,27","20,32"
25/08/2014,"46,57","20,42"
26/08/2014,"46,32","20,36"
27/08/2014,"46,45","20,56"
28/08/2014,"46,48","20,66"
29/08/2014,"46,31","20,68"
01/09/2014,"46,35","20,73"
02/09/2014,"46,53","20,66"
03/09/2014,"46,69","20,92"
04/09/2014,"46,43","20,77"
05/09/2014,"46,29","20,65"
08/09/2014,"46,19","20,54"
09/09/2014,"45,95","20,14"
10/09/2014,"46,02","20,04"
11/09/2014,"46,07","20,13"
12/09/2014,"45,59","19,61"
15/09/2014,"45,68","19,52"
16/09/2014,"45,42","19,45"
17/09/2014,"45,6","19,5"
18/09/2014,"45,38","19,17"
19/09/2014,"45,62","19,28"
22/09/2014,"45,51","19,07"
23/09/2014,"45,52","18,95"
24/09/2014,"45,61","18,95"
25/09/2014,"46,06","19,12"
26/09/2014,"46,42","19,1"
29/09/2014,"46,9","19,13"
30/09/2014,"46,98","19,17"
01/10/2014,"46,85","19,03"
02/10/2014,"47,29","19,08"
03/10/2014,"47,73","19,15"
06/10/2014,"48,08","19,95"
07/10/2014,"48,2","20,05"
08/10/2014,"48,6","20,19"
09/10/2014,"48,68","20,35"
10/10/2014,"48,68","20,2"
13/10/2014,"49,03","20,5"
14/10/2014,"48,9","20,38"
15/10/2014,"48,87","20,1"
16/10/2014,"49,09","19,82"
17/10/2014,"49,36","20,17"
20/10/2014,"49,57","20,19"
21/10/2014,"49,81","20,09"
22/10/2014,"49,95","20,16"
23/10/2014,"50,13","20,05"
24/10/2014,"49,98","20,15"
27/10/2014,"50,18","19,8"
28/10/2014,"50,05","20,13"
29/10/2014,"50,17","20,61"
30/10/2014,"50,24","20,83"
31/10/2014,"50,18","20,53"
03/11/2014,"50,58","20,36"
04/11/2014,"50,2","19,92"
05/11/2014,"50,01","19,87"
06/11/2014,"50,55","19,96"
07/11/2014,"50,51","19,64"
10/11/2014,"51,04","20,1"
11/11/2014,"51,4","20,04"
12/11/2014,"51,61","20,2"
13/11/2014,"51,34","19,96"
14/11/2014,"51,25","19,61"
17/11/2014,"51,58","19,81"
18/11/2014,"52,04","20,04"
19/11/2014,"52,05","20,14"
21/11/2014,"51,95","20,46"
24/11/2014,"51,85","20,51"
25/11/2014,"52,13","20,66"
26/11/2014,"52,4","20,88"
27/11/2014,"52,62","20,99"
28/11/2014,"52,4","20,47"
01/12/2014,"52,41","20,45"
02/12/2014,"52,25","20,36"
03/12/2014,"52,37","20,45"
04/12/2014,"52,3","20,27"
05/12/2014,"52,6","20,32"
08/12/2014,"52,39","20,21"
09/12/2014,"52,36","20,13"
10/12/2014,"52,68","20,32"
11/12/2014,"52,45","19,97"
12/12/2014,52,"19,58"
15/12/2014,"52,12","19,51"
16/12/2014,"52,05",19
17/12/2014,"52,14","19,14"
18/12/2014,"52,41","19,65"
19/12/2014,"52,33","19,76"
22/12/2014,"52,35","19,73"
23/12/2014,"52,25","19,52"
26/12/2014,"51,96","19,38"
29/12/2014,"52,12","19,46"
30/12/2014,"52,13","19,62"
02/01/2015,"52,01","19,31"
05/01/2015,"51,68","19,06"
06/01/2015,"51,46","19,04"
07/01/2015,"51,21","19,1"
08/01/2015,"51,13",19
09/01/2015,"51,35","19,32"
12/01/2015,"51,3","19,3"
13/01/2015,"51,5","19,44"
14/01/2015,"51,58","19,67"
15/01/2015,"51,3","19,64"
16/01/2015,"51,53","19,67"
19/01/2015,"51,43","19,6"
20/01/2015,"51,48","19,61"
21/01/2015,"51,81","19,95"
22/01/2015,"52,02","20,2"
23/01/2015,"51,81","20,04"
26/01/2015,"51,66","19,89"
27/01/2015,"51,52","19,96"
28/01/2015,"51,48","19,95"
29/01/2015,"51,47","19,83"
30/01/2015,"51,63","19,39"
02/02/2015,"51,51","19,15"
03/02/2015,"51,71","19,11"
04/02/2015,"51,3","18,9"
05/02/2015,"50,8","18,55"
06/02/2015,"50,87","18,4"
09/02/2015,"51,03","18,31"
10/02/2015,"50,86","18,12"
11/02/2015,"50,84","17,79"
12/02/2015,"50,99","17,81"
13/02/2015,"51,12","18,01"
18/02/2015,"50,87","17,89"
19/02/2015,"51,02","17,87"
20/02/2015,"50,86","17,72"
23/02/2015,"50,98","17,7"
24/02/2015,"50,74","17,71"
25/02/2015,"50,8","17,73"
26/02/2015,"50,51","17,58"
27/02/2015,"50,44","17,53"
02/03/2015,"50,67","17,68"
03/03/2015,"50,78","17,48"
04/03/2015,"50,74","17,02"
05/03/2015,"50,65","16,92"
06/03/2015,"50,96","16,78"
09/03/2015,"51,19","16,5"
10/03/2015,"51,36","16,41"
11/03/2015,"51,66","16,58"
12/03/2015,"51,74","16,6"
13/03/2015,"51,74","16,04"
16/03/2015,"51,82","16,07"
17/03/2015,"51,5","15,76"
18/03/2015,"51,56","15,86"
19/03/2015,"51,71","15,84"
20/03/2015,"51,88",16
23/03/2015,"51,8","16,29"
24/03/2015,"51,61","16,48"
25/03/2015,"51,74","16,44"
26/03/2015,"51,66","16,19"
27/03/2015,"51,95","16,1"
30/03/2015,"51,93","15,93"
31/03/2015,"51,95","16,19"
01/04/2015,"52,29","16,57"
02/04/2015,"52,47","16,66"
06/04/2015,"52,9","17,11"
07/04/2015,"53,18","17,03"
08/04/2015,"52,77","17,11"
09/04/2015,"52,97","17,39"
10/04/2015,53,"17,21"
13/04/2015,"52,82","17,03"
14/04/2015,"52,81","17,1"
15/04/2015,"53,02","17,28"
16/04/2015,"52,85","17,47"
17/04/2015,"52,74","17,27"
20/04/2015,"53,02","17,4"
22/04/2015,"52,91","17,53"
23/04/2015,"53,07","17,64"
24/04/2015,"53,2","17,89"
27/04/2015,"52,89","18,09"
28/04/2015,"52,56","18,16"
29/04/2015,"52,35","17,82"
30/04/2015,"52,08","17,4"
04/05/2015,"52,28",17
05/05/2015,"52,26","17,06"
06/05/2015,"52,34","17,21"
07/05/2015,"52,17","17,15"
08/05/2015,"51,94","17,33"
11/05/2015,"51,94","17,21"
12/05/2015,"52,12","17,15"
13/05/2015,"52,13","17,32"
14/05/2015,"52,19","17,38"
15/05/2015,"52,33","17,5"
18/05/2015,"52,13","17,29"
19/05/2015,"52,43","17,31"
20/05/2015,"52,29","17,23"
21/05/2015,"52,01","17,17"
22/05/2015,"51,84","16,91"
25/05/2015,"51,83","16,61"
26/05/2015,"51,41","16,4"
27/05/2015,"51,31","16,17"
28/05/2015,"51,22","16,13"
29/05/2015,"51,06","16,06"
01/06/2015,"51,1","16,07"
02/06/2015,"51,14","16,26"
03/06/2015,"51,32","16,46"
05/06/2015,"51,39","16,22"
08/06/2015,"51,49","16,51"
09/06/2015,"51,76","16,7"
10/06/2015,"51,58","16,72"
11/06/2015,"51,21","16,25"
12/06/2015,"50,84","16,34"
15/06/2015,"50,59","16,3"
16/06/2015,"50,07","16,11"
17/06/2015,"49,65","16,02"
18/06/2015,"48,98","16,07"
19/06/2015,"48,75","15,83"
22/06/2015,"48,66","15,82"
23/06/2015,"48,59","15,65"
24/06/2015,"48,56","15,74"
25/06/2015,"48,58","15,66"
26/06/2015,"48,76","15,59"
29/06/2015,"48,79","15,54"
30/06/2015,"48,68","15,69"
01/07/2015,"48,47","15,54"
02/07/2015,"48,67","15,61"
03/07/2015,"48,91","15,64"
06/07/2015,"48,99","15,59"
07/07/2015,"49,17","15,46"
08/07/2015,"49,13","15,22"
10/07/2015,"49,37","15,48"
13/07/2015,"49,66","15,72"
14/07/2015,"49,76","15,93"
15/07/2015,"49,65","15,75"
16/07/2015,"49,58","15,8"
17/07/2015,"49,62","15,59"
20/07/2015,"49,69","15,46"
21/07/2015,"49,58","15,58"
22/07/2015,"49,38","15,39"
23/07/2015,"49,2","14,98"
24/07/2015,"49,07","14,76"
27/07/2015,49,"14,6"
28/07/2015,"49,01","14,49"
29/07/2015,"48,94","14,65"
30/07/2015,"49,12","14,6"
31/07/2015,"48,95","14,42"
03/08/2015,"48,78","14,17"
04/08/2015,"48,46","13,98"
05/08/2015,"48,53","13,92"
06/08/2015,"48,3","13,67"
07/08/2015,"48,28","13,72"
10/08/2015,"48,22","13,81"
11/08/2015,"47,81","13,69"
12/08/2015,"47,98","13,78"
13/08/2015,"48,34","13,78"
14/08/2015,"48,4","13,92"
17/08/2015,"48,37","13,92"
18/08/2015,"48,34","13,89"
19/08/2015,"48,37","13,88"
20/08/2015,"48,74","14,03"
21/08/2015,"48,69","13,95"
24/08/2015,"48,75","13,74"
25/08/2015,"48,67","13,77"
26/08/2015,"48,85","13,45"
27/08/2015,"49,1","13,81"
28/08/2015,"49,28","13,77"
31/08/2015,"49,09","13,46"
01/09/2015,"49,21","13,4"
02/09/2015,"49,44","13,25"
03/09/2015,"49,91","13,22"
04/09/2015,"50,28","13,24"
08/09/2015,"50,56","13,29"
09/09/2015,"51,27","13,54"
10/09/2015,"52,07","13,46"
11/09/2015,"52,47","13,56"
14/09/2015,"52,92","13,69"
15/09/2015,"53,34","13,82"
16/09/2015,"53,8","14,02"
17/09/2015,"54,2","13,93"
18/09/2015,"54,1","13,87"
21/09/2015,"54,53","13,69"
22/09/2015,"54,8","13,56"
23/09/2015,"54,93","13,38"
24/09/2015,"55,14","13,15"
25/09/2015,"55,68","14,1"
28/09/2015,"56,08","13,99"
29/09/2015,"56,67","13,76"
30/09/2015,"56,82","14,3"
01/10/2015,"58,26","14,64"
02/10/2015,"58,65","14,66"
05/10/2015,"59,47","15,19"
06/10/2015,"61,13","15,85"
07/10/2015,"62,77","16,49"
08/10/2015,"63,32","16,44"
09/10/2015,"63,58","17,01"
13/10/2015,"64,77","16,93"
14/10/2015,"65,84","17,1"
15/10/2015,"66,37","17,31"
16/10/2015,"66,74","17,36"
19/10/2015,"66,74","17,11"
20/10/2015,"68,37","17,69"
21/10/2015,"68,85","17,48"
22/10/2015,"69,17","17,57"
23/10/2015,"70,18",18
26/10/2015,"71,25","18,47"
27/10/2015,"71,74","18,34"
28/10/2015,"72,56","18,7"
29/10/2015,"73,04","18,57"
30/10/2015,"74,12","19,21"
03/11/2015,"74,45","19,53"
04/11/2015,"74,5","19,77"
05/11/2015,"74,59","19,68"
06/11/2015,"75,02","19,71"
09/11/2015,"75,36","19,87"
10/11/2015,"75,55","19,89"
11/11/2015,"76,15","20,4"
12/11/2015,"76,59","20,16"
13/11/2015,"77,07","20,27"
16/11/2015,"77,23","20,15"
17/11/2015,"77,52","20,37"
18/11/2015,"77,07","20,32"
19/11/2015,"77,45","20,69"
23/11/2015,"77,84","20,91"
24/11/2015,"77,86",21
25/11/2015,"77,88","20,66"
26/11/2015,"77,66","20,65"
27/11/2015,"78,15","20,9"
30/11/2015,"78,3","20,34"
01/12/2015,"78,34","20,22"
02/12/2015,"78,4","20,34"
03/12/2015,"78,69","20,73"
04/12/2015,"78,74","20,95"
07/12/2015,"79,14","21,12"
08/12/2015,"79,19","20,88"
09/12/2015,"79,38","21,12"
10/12/2015,"79,6","21,12"
11/12/2015,"80,32","20,84"
14/12/2015,"80,48","20,62"
15/12/2015,"80,99","20,93"
16/12/2015,"81,15","20,62"
17/12/2015,"81,01","20,81"
18/12/2015,"81,48","20,86"
21/12/2015,"81,45","20,45"
22/12/2015,"81,47","20,48"
23/12/2015,"81,45","20,55"
28/12/2015,"81,71","20,85"
29/12/2015,"81,91","21,28"
30/12/2015,"81,44","20,86"
04/01/2016,"81,71","20,23"
05/01/2016,"81,75","20,38"
06/01/2016,"81,62","20,25"
07/01/2016,"81,78","20,2"
08/01/2016,"81,63","20,28"
11/01/2016,"82,36","20,51"
12/01/2016,"83,08","20,62"
13/01/2016,"83,52","20,95"
14/01/2016,"83,09","20,66"
15/01/2016,"83,6","20,69"
18/01/2016,"83,74","20,75"
19/01/2016,"83,72","20,77"
20/01/2016,"83,47","20,43"
21/01/2016,"83,6","20,12"
22/01/2016,"83,07","20,15"
26/01/2016,"82,29","20,09"
27/01/2016,"82,14","20,31"
28/01/2016,"82,61","20,23"
29/01/2016,"82,52","20,41"
01/02/2016,"82,33","20,59"
02/02/2016,"81,86","20,51"
03/02/2016,"81,3","20,55"
04/02/2016,"80,54","20,84"
05/02/2016,"80,56","20,67"
10/02/2016,"80,37","20,39"
11/02/2016,"79,95","20,17"
12/02/2016,"80,61","20,21"
15/02/2016,"80,42","20,16"
16/02/2016,"80,78","20,09"
17/02/2016,"80,19","19,89"
18/02/2016,"80,55","20,09"
19/02/2016,"79,82","19,71"
22/02/2016,"79,87","20,16"
23/02/2016,"79,68","20,08"
24/02/2016,"78,64","19,71"
25/02/2016,"78,34","19,88"
26/02/2016,"78,94","19,94"
29/02/2016,"78,63","19,76"
01/03/2016,"78,22","19,6"
02/03/2016,"78,2","19,99"
03/03/2016,"77,87","20,22"
04/03/2016,"77,29","20,78"
07/03/2016,"76,94","20,4"
08/03/2016,"77,37","20,46"
